Age,Height,Weight,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,Gender_Male,CALC_Frequently,CALC_Sometimes,CALC_no,CAEC_Frequently,CAEC_Sometimes,CAEC_no,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
18.0,1.498561,55.376512,1,170,477,1,0,158,0,118,829,False,False,True,False,False,True,False,False,False,True,False
16.950499,1.603501,65.0,1,773,0,1,0,549,1,404,944,False,False,False,True,False,True,False,False,False,True,False
21.837058,1.558045,63.597633,1,494,126,0,0,524,0,718,0,False,False,True,False,False,True,False,False,False,True,False
27.0,1.55,62.877347,1,342,144,0,0,0,0,436,303,False,False,True,False,False,True,False,False,False,True,False
35.483601,1.647514,73.91692,0,809,348,0,0,333,1,503,0,False,False,True,False,False,True,False,False,False,False,False
23.801436,1.855779,86.098523,1,170,263,0,0,360,1,622,840,True,False,True,False,False,True,False,False,False,False,False
23.367212,1.853223,87.083266,1,170,32,0,0,194,1,717,840,True,False,True,False,False,True,False,False,False,False,False
40.0,1.570811,62.211572,1,351,477,0,0,1110,1,595,186,False,False,True,False,False,True,False,False,False,False,False
16.38009,1.617124,67.913561,1,679,0,0,0,549,1,560,1076,False,False,False,True,False,True,False,False,False,True,False
16.865984,1.644053,67.439589,1,44,21,1,0,215,1,0,51,False,False,False,True,False,True,False,False,False,True,False
16.093234,1.608914,65.0,1,46,0,1,0,549,1,251,816,False,False,False,True,False,True,False,False,False,True,False
18.0,1.647971,68.818893,1,170,99,0,0,458,1,0,932,False,False,False,True,False,True,False,False,False,True,False
18.83919,1.624831,69.975607,1,353,356,0,0,812,1,449,34,False,False,False,True,False,True,False,False,False,True,False
19.726522,1.508267,61.10403,1,637,477,1,0,370,0,533,717,False,False,True,False,False,True,False,False,False,True,False
18.947102,1.518917,60.267427,1,669,351,1,0,91,0,414,927,False,False,True,False,False,True,False,False,False,True,False
17.781183,1.6,65.0,1,809,440,1,0,549,1,149,146,False,False,True,False,False,True,False,False,False,True,False
33.100581,1.838791,87.85785,1,657,309,0,0,459,0,1071,396,True,False,False,True,False,True,False,False,False,False,False
33.251015,1.730379,75.920519,1,186,314,0,0,48,1,327,376,False,False,True,False,False,True,False,False,False,False,False
18.985119,1.759117,80.0,1,170,100,0,0,1026,1,1179,807,False,False,False,True,False,True,False,False,False,True,False
18.871917,1.755254,80.0,1,170,31,0,0,903,1,1177,642,False,False,False,True,False,True,False,False,False,True,False
19.478533,1.804099,85.196279,1,455,533,0,0,629,1,965,712,True,False,True,False,False,True,False,False,False,True,False
19.429723,1.813567,86.144904,1,549,606,0,0,855,1,1087,368,True,False,True,False,False,True,False,False,False,True,False
20.979254,1.75655,78.721696,1,170,477,0,0,1148,1,181,1128,False,True,False,False,False,True,False,False,False,True,False
18.869151,1.756774,79.989789,1,170,325,0,0,1132,1,1030,967,False,True,False,False,False,True,False,False,False,True,False
18.236087,1.62,69.3899,1,333,0,0,0,743,1,92,1104,False,False,False,True,False,True,False,False,False,True,False
20.901393,1.709585,75.0,1,258,477,0,0,463,1,589,0,False,False,True,False,False,True,False,False,False,True,False
17.08525,1.535618,57.259124,1,157,258,1,0,378,0,86,893,False,False,True,False,False,True,False,False,False,True,False
25.785925,1.818848,87.032398,1,371,147,0,0,422,0,916,774,True,False,False,True,False,True,False,False,False,False,False
26.787842,1.817641,87.107317,1,786,354,0,0,226,0,1071,367,True,False,False,True,False,True,False,False,False,False,False
21.037514,1.636592,70.0,1,170,0,0,0,1204,0,509,0,True,False,True,False,False,False,True,False,False,True,False
21.00829,1.621412,70.0,1,170,0,0,0,1140,0,445,0,True,False,True,False,False,False,True,False,False,True,False
26.70371,1.802871,85.770013,1,695,483,0,0,666,1,462,138,True,False,True,False,False,True,False,False,False,False,False
21.731497,1.696201,75.399191,1,264,518,0,0,520,1,575,0,True,False,True,False,False,True,False,False,False,True,False
21.052894,1.694633,75.0522,1,301,566,0,0,455,1,586,0,True,False,True,False,False,True,False,False,False,True,False
21.0,1.618148,68.981403,1,24,477,0,0,742,1,457,448,False,False,True,False,False,False,True,False,False,True,False
19.241058,1.856811,88.633616,1,217,607,0,0,343,1,865,208,True,False,True,False,False,True,False,False,False,True,False
38.939448,1.738321,86.934846,1,674,486,0,0,84,0,1174,44,False,False,True,False,False,True,False,False,False,False,False
39.965474,1.739293,80.914382,1,435,508,0,0,209,0,130,866,False,False,True,False,False,True,False,False,False,False,False
20.261925,1.807538,85.316125,1,170,477,0,0,516,1,626,626,True,False,True,False,False,True,False,False,False,True,False
20.31094,1.849425,85.228116,1,285,477,0,0,653,1,677,673,True,False,True,False,False,True,False,False,False,True,False
21.420537,1.712473,75.0,1,170,477,0,0,214,1,515,125,True,False,True,False,False,True,False,False,False,True,False
18.845518,1.753471,80.0,1,170,96,0,0,1023,1,1159,827,False,False,False,True,False,True,False,False,False,True,False
23.562135,1.717432,75.371244,1,170,477,0,0,549,1,112,1119,True,False,True,False,False,True,False,False,False,True,False
23.118327,1.677573,75.0,1,170,477,0,0,549,1,234,1106,True,False,True,False,False,True,False,False,False,True,False
33.732714,1.679725,74.885222,1,809,49,0,0,4,1,201,0,False,False,True,False,False,True,False,False,False,False,False
21.571288,1.600914,68.058902,1,112,534,0,0,990,1,534,213,False,False,True,False,False,True,False,False,False,True,False
21.165574,1.617749,68.908136,1,27,524,0,0,599,1,425,856,False,False,True,False,False,True,False,False,False,True,False
21.0,1.610209,68.865008,1,143,420,0,0,1231,0,585,182,True,False,True,False,False,False,True,False,False,True,False
21.0,1.612556,69.463458,1,170,74,0,0,1267,0,589,0,True,False,True,False,False,False,True,False,False,True,False
38.692265,1.548178,62.341438,1,769,434,0,0,1193,1,0,427,False,False,True,False,False,True,False,False,False,False,False
38.952866,1.568441,62.855073,1,175,477,0,0,936,1,205,653,False,False,True,False,False,True,False,False,False,False,False
36.631456,1.532322,62.417228,1,372,386,0,0,1013,1,0,832,False,False,True,False,False,True,False,False,False,False,False
21.996118,1.730199,78.997062,1,365,0,0,0,549,1,618,0,False,False,True,False,False,True,False,False,False,True,False
21.951309,1.730167,78.429312,1,280,0,0,0,549,1,1122,0,False,False,True,False,False,True,False,False,False,True,False
22.018228,1.627396,70.0,1,170,0,0,0,1251,0,426,0,True,False,True,False,False,False,True,False,False,True,False
21.0,1.62,70.0,1,170,0,0,0,1267,0,589,0,True,False,True,False,False,False,True,False,False,True,False
21.0,1.62,70.0,1,170,0,0,0,1267,0,589,0,True,False,True,False,False,False,True,False,False,True,False
21.0,1.62,70.0,1,170,0,0,0,1267,0,589,0,True,False,True,False,False,False,True,False,False,True,False
29.934465,1.638744,69.242354,1,200,477,0,0,438,1,293,0,False,False,True,False,False,True,False,False,False,False,False
31.166572,1.680858,71.81338,1,218,477,0,0,182,1,142,228,False,False,True,False,False,True,False,False,False,False,False
20.534606,1.758372,79.469513,1,681,0,0,0,1041,1,1168,632,False,False,True,False,False,True,False,False,False,True,False
19.97166,1.822573,85.084364,1,803,492,0,0,966,1,1167,263,True,False,True,False,False,True,False,False,False,True,False
19.627,1.815409,85.302146,1,799,553,0,0,829,1,1090,466,True,False,True,False,False,True,False,False,False,True,False
21.929387,1.698049,75.0,1,170,477,0,0,1113,1,838,114,True,False,True,False,False,True,False,False,False,True,False
21.009437,1.60681,67.773914,1,170,501,0,0,1267,1,680,78,False,False,True,False,False,False,True,False,False,True,False
21.538225,1.610327,67.999778,1,133,592,0,0,1051,1,659,385,False,False,True,False,False,False,True,False,False,True,False
22.828435,1.710415,75.142858,1,642,477,0,0,935,1,519,1128,True,False,True,False,False,True,False,False,False,True,False
22.814657,1.716289,75.688433,1,170,477,0,0,549,1,81,986,True,False,True,False,False,True,False,False,False,True,False
19.576682,1.834715,89.429199,1,409,573,0,0,1202,1,1071,183,True,False,True,False,False,True,False,False,False,True,False
21.814653,1.611822,67.140367,1,129,540,0,0,959,1,691,223,False,False,True,False,False,True,False,False,False,True,False
21.979769,1.6,66.126964,1,324,477,0,0,611,1,1107,0,False,False,True,False,False,True,False,False,False,True,False
21.0,1.753578,77.97917,1,362,269,0,0,346,1,478,873,False,False,True,False,False,True,False,False,False,True,False
21.0285,1.742364,78.664618,1,638,35,0,0,312,1,667,0,False,False,True,False,False,True,False,False,False,True,False
18.721041,1.775626,80.113493,1,99,358,0,0,631,1,1183,538,True,False,False,True,False,True,False,False,False,True,False
21.0,1.714253,75.0,1,170,477,0,0,66,1,589,0,True,False,True,False,False,True,False,False,False,True,False
21.0,1.693628,75.0,1,170,477,0,0,441,1,589,0,True,False,True,False,False,True,False,False,False,True,False
29.463168,1.659172,71.170001,1,170,477,0,0,168,1,894,0,False,False,True,False,False,True,False,False,False,False,False
24.284861,1.776347,82.329047,1,162,485,0,0,634,1,652,793,True,False,False,True,False,True,False,False,False,True,False
26.288417,1.767806,82.694689,1,149,496,0,0,684,1,429,725,True,False,False,True,False,True,False,False,False,True,False
23.455324,1.702516,75.0,1,294,477,0,0,698,1,632,995,True,False,True,False,False,True,False,False,False,True,False
19.637203,1.814182,85.301029,1,740,535,0,0,841,1,741,247,True,False,True,False,False,True,False,False,False,True,False
22.239836,1.59994,65.423942,1,802,477,0,0,375,0,430,134,False,False,True,False,False,True,False,False,False,True,False
31.62638,1.666023,72.906186,1,170,477,0,0,0,1,0,931,False,False,True,False,False,True,False,False,False,False,False
23.0,1.701584,75.093569,1,809,509,0,0,1021,1,587,1103,True,False,True,False,False,True,False,False,False,True,False
22.874658,1.713343,75.828119,1,480,580,0,0,166,1,121,1087,True,False,True,False,False,True,False,False,False,True,False
17.420269,1.489409,53.620604,1,122,171,1,0,549,0,225,1120,False,False,True,False,False,True,False,False,False,True,False
17.807828,1.518067,55.822119,1,114,217,1,0,62,0,78,1109,False,False,True,False,False,True,False,False,False,True,False
16.240576,1.616533,65.062945,1,423,0,1,0,244,1,100,892,False,False,False,True,False,True,False,False,False,True,False
23.252457,1.589616,65.127324,1,370,429,0,0,1038,0,1005,1036,False,False,True,False,False,True,False,False,False,True,False
34.772902,1.675612,73.501233,1,809,273,0,0,274,1,140,0,False,False,True,False,False,True,False,False,False,False,False
22.766227,1.874061,89.754302,1,170,393,0,0,96,1,268,840,True,False,True,False,False,True,False,False,False,False,False
39.214514,1.580765,62.631382,1,464,477,0,0,854,1,335,336,False,False,True,False,False,True,False,False,False,False,False
19.858973,1.62,69.575315,1,306,0,0,0,1149,0,589,876,True,False,True,False,False,False,True,False,False,True,False
16.370009,1.613921,66.738769,1,322,0,1,0,549,1,542,1079,False,False,False,True,False,True,False,False,False,True,False
17.992717,1.618683,67.193585,1,152,0,1,0,197,1,403,1098,False,False,False,True,False,True,False,False,False,True,False
19.179932,1.637537,70.0,1,170,13,0,0,674,1,313,0,True,False,False,True,False,True,False,False,False,True,False
19.621545,1.566524,61.616,1,722,339,1,0,335,0,316,4,False,False,True,False,False,True,False,False,False,True,False
19.755797,1.542328,63.856193,1,539,360,1,0,275,0,218,14,False,False,True,False,False,True,False,False,False,True,False
17.099015,1.6,65.0,1,809,274,1,0,549,1,374,1073,False,False,True,False,False,True,False,False,False,True,False
17.25813,1.600184,65.0,1,616,254,1,0,549,1,323,1037,False,False,True,False,False,True,False,False,False,True,False
29.153907,1.773656,87.070234,1,87,575,0,0,157,0,839,284,True,False,False,True,False,True,False,False,False,False,False
32.278869,1.64602,74.147443,1,706,295,0,0,26,1,341,759,False,False,True,False,False,True,False,False,False,False,False
31.793937,1.65015,73.810728,1,417,388,0,0,35,1,380,241,False,False,True,False,False,True,False,False,False,False,False
18.014333,1.751029,80.0,1,170,369,0,0,678,1,53,26,True,True,False,False,False,True,False,False,False,True,False
19.685,1.838266,89.496905,1,290,589,0,0,1070,1,1071,197,True,False,True,False,False,True,False,False,False,True,False
19.506389,1.824449,87.656029,1,645,603,0,0,875,1,1097,300,True,False,True,False,False,True,False,False,False,True,False
19.0,1.76,79.349221,1,170,178,0,0,1267,1,775,1083,False,False,False,True,False,True,False,False,False,True,False
18.0,1.622241,68.250249,1,170,9,0,0,187,1,0,1040,False,False,False,True,False,True,False,False,False,True,False
18.003153,1.729996,75.816864,1,801,477,0,0,559,1,589,965,False,True,False,False,False,True,False,False,False,True,False
18.052394,1.725233,75.970712,1,744,477,0,0,750,1,589,643,False,True,False,False,False,True,False,False,False,True,False
19.774317,1.541039,64.726948,1,584,329,1,0,526,0,278,751,False,False,True,False,False,True,False,False,False,True,False
21.180346,1.773766,89.28282,1,184,87,0,0,549,1,317,824,True,False,True,False,False,True,False,False,False,True,False
21.793724,1.75463,89.068227,1,170,201,0,0,850,1,447,0,True,False,True,False,False,True,False,False,False,True,False
20.880161,1.674327,80.0,1,170,477,0,0,549,1,919,978,True,False,False,True,False,True,False,False,False,True,False
21.18354,1.72,80.555875,1,170,284,0,0,549,1,1071,840,True,False,False,True,False,True,False,False,False,True,False
32.774488,1.913241,101.482054,1,170,214,0,0,728,1,589,0,True,False,True,False,False,True,False,False,False,False,True
31.327609,1.737984,82.523113,1,378,488,0,0,390,1,79,0,True,False,True,False,False,True,False,False,False,False,False
29.956198,1.703688,82.207978,1,269,530,0,0,384,1,0,831,True,False,True,False,False,True,False,False,False,False,False
21.403421,1.716308,80.0,1,170,477,0,0,549,1,1184,966,True,False,False,True,False,True,False,False,False,True,False
22.591439,1.65,80.0,1,170,477,0,0,549,1,280,1128,True,False,False,True,False,True,False,False,False,True,False
28.583944,1.57856,65.522744,0,170,253,0,0,519,1,988,1019,False,False,True,False,False,True,False,False,False,True,False
38.825189,1.780846,85.687751,1,715,43,0,0,1114,1,470,838,True,False,True,False,False,True,False,False,False,False,False
35.217173,1.823168,91.630257,1,170,472,0,0,171,1,479,693,True,False,True,False,False,True,False,False,False,False,False
20.392665,1.525234,65.220249,0,453,477,0,0,549,1,1108,934,False,False,False,True,False,True,False,False,False,True,False
22.154854,1.481682,61.373868,0,170,454,0,0,252,1,232,393,False,False,False,True,False,True,False,False,False,True,False
19.108796,1.768578,87.803311,1,620,477,0,0,1240,1,1121,636,True,False,True,False,False,True,False,False,False,True,False
20.70768,1.569878,69.743323,0,436,477,0,0,493,1,791,840,False,False,False,True,False,True,False,False,False,True,False
20.634694,1.568188,67.904023,0,483,477,0,0,85,1,85,840,False,False,False,True,False,True,False,False,False,True,False
22.052152,1.792527,89.994415,1,113,177,0,0,549,1,0,951,True,False,True,False,False,True,False,False,False,True,False
22.869778,1.795311,89.868784,1,82,176,0,0,549,1,0,429,True,False,True,False,False,True,False,False,False,True,False
22.909992,1.700038,80.0,1,170,477,0,0,549,1,554,1005,False,False,False,True,False,True,False,False,False,True,False
23.0,1.668649,80.458343,1,170,242,0,0,90,1,444,1031,False,False,False,True,False,True,False,False,False,True,False
24.679807,1.7,84.687554,1,170,477,0,0,579,1,0,840,True,False,True,False,False,True,False,False,False,True,False
23.884212,1.713825,83.952968,1,170,327,0,0,429,1,446,840,True,False,True,False,False,True,False,False,False,True,False
25.461411,1.7,78.055968,1,559,477,0,0,1267,1,325,515,False,False,True,False,False,True,False,False,False,True,False
31.333798,1.835381,91.059595,1,170,477,0,0,119,1,133,350,True,False,True,False,False,True,False,False,False,True,False
